Channel:,Lum, Red, Green, Blue
Means:,600,5776, 760,5595, 697,8486, 343,5733
Note: Peaks measured from 20% upward
940, 4, 4, 1, 7
941, 3, 7, 4, 5
942, 6, 1, 4, 5
943, 4, 3, 2, 7
944, 6, 4, 4, 5
945, 3, 6, 6, 7
946, 6, 3, 5, 6
947, 4, 3, 3, 2
948, 3, 4, 3, 4
949, 2, 3, 8, 5
950, 1, 4, 2, 2
951, 3, 4, 5, 6
952, 2, 3, 4, 4
953, 2, 4, 3, 2
954, 7, 5, 2, 4
955, 10, 7, 4, 2
956, 1, 4, 6, 7
957, 1, 2, 4, 5
958, 5, 1, 4, 3
959, 3, 4, 4, 1
960, 3, 2, 2, 1
961, 2, 5, 5, 8
962, 9, 1, 1, 10
963, 5, 3, 4, 11
964, 4, 4, 3, 5
965, 4, 2, 2, 5
966, 3, 5, 8, 5
967, 5, 1, 2, 5
968, 3, 4, 6, 5
969, 4, 6, 6, 3
970, 4, 3, 4, 8
971, 2, 0, 4, 4
972, 5, 3, 4, 5
973, 4, 3, 3, 9
974, 1, 4, 6, 9
975, 3, 2, 4, 5
976, 3, 2, 4, 4
977, 1, 7, 3, 4
978, 3, 3, 7, 2
979, 6, 6, 4, 7
980, 6, 6, 4, 6
981, 5, 2, 3, 7
982, 3, 4, 2, 3
983, 3, 1, 6, 2
984, 1, 5, 4, 7
985, 7, 4, 5, 3
986, 3, 6, 4, 7
987, 5, 1, 3, 6
988, 3, 2, 10, 7
989, 5, 1, 1, 4
990, 2, 4, 2, 2
991, 5, 4, 6, 6
992, 5, 5, 6, 8
993, 5, 3, 3, 5
994, 4, 7, 6, 4
995, 3, 0, 5, 6
996, 3, 10, 3, 4
997, 4, 3, 5, 4
998, 3, 1, 4, 7
999, 1, 3, 3, 5
1000, 6, 6, 3, 6
1001, 3, 6, 2, 6
1002, 3, 5, 4, 4
1003, 5, 2, 3, 7
1004, 3, 8, 6, 7
1005, 5, 2, 1, 1
1006, 4, 2, 6, 8
1007, 7, 3, 2, 7
1008, 2, 9, 5, 5
1009, 4, 0, 1, 4
1010, 1, 5, 4, 6
1011, 5, 3, 6, 2
1012, 3, 3, 3, 2
1013, 4, 3, 2, 3
1014, 3, 3, 4, 6
1015, 4, 4, 2, 5
1016, 5, 7, 1, 5
1017, 4, 3, 1, 4
1018, 5, 3, 5, 4
1019, 6, 6, 4, 3
1020, 7, 6, 1, 6
1021, 3, 2, 7, 4
1022, 6, 3, 3, 6
1023, 4, 1, 6, 5
1024, 3, 3, 6, 3
1025, 3, 3, 7, 4
1026, 4, 4, 3, 5
1027, 4, 1, 4, 3
1028, 4, 3, 4, 8
1029, 4, 3, 3, 3
1030, 2, 3, 4, 4
1031, 8, 2, 3, 4
1032, 3, 3, 4, 6
1033, 2, 4, 3, 7
1034, 4, 2, 0, 3
1035, 6, 3, 5, 5
1036, 8, 4, 6, 5
1037, 2, 3, 2, 5
1038, 5, 6, 4, 7
1039, 4, 2, 2, 5
1040, 2, 7, 6, 8
1041, 5, 4, 6, 4
1042, 7, 4, 3, 5
1043, 3, 3, 5, 6
1044, 11, 3, 3, 6
1045, 3, 1, 7, 3
1046, 1, 3, 2, 3
1047, 3, 7, 6, 8
1048, 2, 1, 3, 9
1049, 0, 8, 4, 4
1050, 7, 3, 5, 2
1051, 0, 4, 3, 2
1052, 5, 4, 7, 4
1053, 4, 9, 5, 5
1054, 5, 5, 4, 2
1055, 4, 6, 7, 4
1056, 3, 4, 3, 2
1057, 5, 4, 3, 4
1058, 8, 1, 2, 5
1059, 1, 1, 0, 1
1060, 6, 3, 2, 4
1061, 4, 8, 1, 3
1062, 2, 3, 1, 6
1063, 1, 4, 5, 10
1064, 1, 2, 4, 3
1065, 0, 7, 3, 1
1066, 5, 0, 2, 2
1067, 5, 5, 1, 7
1068, 7, 3, 4, 1
1069, 5, 2, 5, 5
1070, 2, 5, 1, 5
1071, 4, 1, 5, 8
1072, 2, 7, 3, 1
1073, 6, 4, 2, 0
1074, 2, 2, 6, 7
1075, 1, 4, 4, 5
1076, 4, 3, 4, 6
1077, 5, 3, 4, 4
1078, 4, 7, 1, 4
1079, 1, 8, 3, 5
1080, 3, 3, 3, 8
1081, 3, 6, 1, 7
1082, 3, 6, 2, 4
1083, 3, 3, 7, 4
1084, 5, 3, 4, 3
1085, 7, 3, 2, 4
1086, 3, 4, 1, 5
1087, 2, 3, 3, 5
1088, 3, 1, 2, 4
1089, 3, 4, 3, 4
1090, 5, 8, 1, 7
1091, 5, 6, 5, 8
1092, 2, 3, 4, 3
1093, 6, 6, 1, 10
1094, 3, 1, 1, 4
1095, 6, 2, 1, 2
1096, 5, 5, 2, 4
1097, 1, 1, 6, 1
1098, 2, 3, 5, 4
1099, 4, 4, 4, 4
1100, 3, 0, 3, 9
1101, 3, 2, 3, 7
1102, 2, 0, 1, 3
1103, 4, 2, 2, 5
1104, 3, 1, 3, 1
1105, 2, 1, 3, 4
1106, 3, 2, 2, 3
1107, 0, 4, 3, 3
1108, 3, 3, 0, 3
1109, 4, 3, 3, 6
1110, 2, 4, 5, 4
1111, 3, 2, 3, 5
1112, 2, 3, 6, 5
1113, 4, 2, 6, 5
1114, 2, 6, 1, 5
1115, 0, 2, 2, 3
1116, 7, 4, 4, 6
1117, 3, 3, 4, 6
1118, 1, 1, 3, 3
1119, 5, 3, 3, 5
1120, 6, 4, 3, 8
1121, 1, 3, 3, 7
1122, 4, 2, 2, 5
1123, 2, 3, 1, 3
1124, 4, 3, 6, 0
1125, 2, 1, 4, 7
1126, 7, 5, 4, 7
1127, 1, 3, 6, 3
1128, 4, 4, 5, 10
1129, 3, 3, 2, 6
1130, 2, 3, 3, 5
1131, 5, 4, 3, 6
1132, 6, 6, 2, 2
1133, 0, 1, 4, 2
1134, 3, 3, 8, 6
1135, 5, 3, 1, 7
1136, 6, 2, 2, 3
1137, 4, 6, 6, 3
1138, 3, 3, 3, 6
1139, 4, 3, 5, 6
1140, 6, 5, 4, 6
1141, 1, 0, 5, 5
1142, 0, 4, 3, 4
1143, 1, 2, 3, 5
1144, 3, 5, 6, 5
1145, 1, 3, 3, 5
1146, 3, 6, 4, 9
1147, 5, 1, 0, 5
1148, 1, 4, 2, 6
1149, 3, 2, 4, 3
1150, 4, 1, 5, 4
1151, 3, 5, 4, 2
1152, 4, 1, 3, 5
1153, 5, 4, 4, 3
1154, 3, 2, 2, 4
1155, 5, 0, 3, 4
1156, 7, 1, 2, 3
1157, 1, 2, 2, 6
1158, 7, 5, 3, 0
1159, 2, 4, 4, 2
1160, 4, 7, 4, 6
1161, 0, 1, 2, 5
1162, 8, 2, 2, 4
1163, 2, 7, 7, 7
1164, 1, 0, 6, 2
1165, 5, 3, 4, 7
1166, 3, 3, 4, 4
1167, 4, 4, 4, 3
1168, 2, 4, 5, 2
1169, 8, 1, 3, 8
1170, 4, 2, 4, 6
1171, 2, 4, 0, 7
1172, 3, 5, 3, 4
1173, 7, 3, 4, 5
1174, 3, 1, 0, 2
1175, 2, 1, 2, 3
1176, 3, 1, 2, 2
1177, 2, 7, 3, 1
1178, 3, 2, 4, 1
1179, 6, 4, 1, 7
1180, 3, 0, 5, 5
1181, 5, 3, 0, 5
1182, 2, 1, 7, 3
1183, 3, 4, 4, 5
1184, 3, 4, 1, 3
1185, 5, 5, 2, 3
1186, 1, 2, 4, 4
1187, 1, 2, 2, 6
1188, 2, 4, 4, 4
1189, 3, 3, 2, 9
1190, 2, 1, 5, 7
1191, 3, 1, 5, 1
1192, 4, 1, 5, 4
1193, 5, 2, 6, 11
1194, 3, 6, 2, 7
1195, 6, 2, 2, 1
1196, 2, 1, 2, 2
1197, 6, 3, 0, 4
1198, 4, 5, 2, 3
1199, 4, 6, 3, 3
1200, 4, 2, 8, 5
1201, 1, 3, 2, 4
1202, 5, 3, 3, 2
1203, 4, 2, 1, 7
1204, 2, 3, 3, 5
1205, 4, 1, 3, 3
1206, 3, 6, 3, 5
1207, 3, 3, 3, 7
1208, 2, 1, 5, 8
1209, 5, 3, 2, 2
1210, 3, 3, 5, 4
1211, 3, 2, 2, 5
1212, 7, 1, 3, 6
1213, 4, 3, 4, 4
1214, 3, 4, 5, 5
1215, 5, 1, 5, 2
1216, 5, 9, 2, 6
1217, 1, 2, 2, 4
1218, 1, 7, 1, 5
1219, 1, 3, 4, 4
1220, 3, 3, 1, 5
1221, 0, 4, 1, 6
1222, 2, 2, 7, 3
1223, 4, 4, 2, 2
1224, 1, 8, 1, 4
1225, 6, 2, 0, 5
1226, 8, 6, 6, 5
1227, 2, 2, 2, 5
1228, 3, 3, 1, 4
1229, 4, 2, 5, 7
1230, 5, 3, 5, 4
1231, 3, 5, 1, 2
1232, 3, 6, 9, 4
1233, 4, 5, 1, 2
1234, 6, 4, 7, 4
1235, 2, 5, 4, 4
1236, 5, 3, 4, 4
1237, 4, 6, 4, 1
1238, 5, 1, 2, 4
1239, 4, 3, 1, 4
1240, 2, 2, 4, 4
1241, 3, 3, 6, 3
1242, 11, 1, 4, 3
1243, 1, 4, 5, 4
1244, 0, 2, 4, 7
1245, 1, 1, 7, 6
1246, 5, 7, 0, 3
1247, 4, 3, 4, 4
1248, 0, 2, 1, 4
1249, 4, 4, 4, 2
1250, 4, 0, 3, 3
1251, 1, 2, 4, 6
1252, 4, 4, 3, 3
1253, 3, 2, 2, 4
1254, 5, 5, 2, 7
1255, 2, 1, 2, 1
1256, 2, 3, 6, 6
1257, 2, 4, 2, 7
1258, 5, 4, 2, 7
1259, 5, 1, 5, 5
1260, 0, 2, 4, 5
1261, 2, 2, 5, 1
1262, 4, 2, 2, 6
1263, 2, 4, 3, 5
1264, 2, 5, 2, 8
1265, 6, 1, 2, 2
1266, 4, 2, 1, 5
1267, 6, 0, 5, 8
1268, 4, 1, 5, 4
1269, 6, 1, 2, 1
1270, 2, 4, 6, 8
1271, 1, 1, 4, 3
1272, 3, 6, 3, 4
1273, 6, 2, 4, 6
1274, 2, 1, 4, 10
1275, 6, 1, 2, 7
1276, 5, 1, 4, 4
1277, 3, 2, 1, 8
1278, 2, 3, 5, 3
1279, 3, 1, 1, 5
1280, 2, 4, 6, 3
1281, 4, 2, 2, 3
1282, 1, 1, 2, 3
1283, 2, 4, 4, 1
1284, 1, 2, 4, 4
1285, 5, 3, 3, 3
1286, 1, 2, 1, 5
1287, 3, 5, 4, 8
1288, 5, 3, 1, 5
1289, 2, 1, 2, 5
1290, 3, 3, 1, 5
1291, 8, 4, 5, 6
1292, 5, 7, 5, 5
1293, 2, 3, 3, 3
1294, 5, 3, 1, 1
1295, 3, 1, 3, 5
1296, 3, 4, 4, 8
1297, 3, 2, 3, 7
1298, 4, 2, 0, 6
1299, 2, 1, 5, 6
1300, 2, 0, 7, 5
1301, 2, 1, 3, 2
1302, 2, 3, 1, 6
1303, 2, 2, 1, 2
1304, 7, 4, 8, 1
1305, 2, 4, 3, 5
1306, 3, 0, 3, 3
1307, 5, 4, 1, 0
1308, 5, 6, 1, 7
1309, 1, 3, 1, 6
1310, 5, 5, 1, 6
1311, 3, 5, 0, 2
1312, 6, 0, 6, 3
1313, 3, 2, 5, 7
1314, 1, 6, 4, 4
1315, 3, 2, 4, 7
1316, 6, 8, 4, 7
1317, 5, 1, 2, 3
1318, 3, 2, 4, 6
1319, 1, 1, 2, 5
1320, 4, 1, 3, 3
1321, 1, 2, 2, 3
1322, 2, 3, 1, 2
1323, 1, 4, 5, 4
1324, 2, 0, 3, 5
1325, 7, 4, 5, 10
1326, 2, 4, 2, 3
1327, 2, 4, 4, 3
1328, 7, 0, 4, 2
1329, 3, 1, 2, 4
1330, 4, 2, 3, 4
1331, 4, 1, 2, 2
1332, 6, 4, 0, 3
1333, 3, 4, 1, 4
1334, 2, 2, 5, 2
1335, 3, 2, 7, 5
1336, 3, 1, 5, 6
1337, 6, 3, 4, 2
1338, 2, 0, 3, 2
1339, 1, 2, 2, 8
1340, 3, 1, 0, 6
1341, 2, 3, 1, 8
1342, 6, 3, 1, 4
1343, 5, 3, 3, 3
1344, 4, 7, 4, 6
1345, 4, 2, 3, 3
1346, 3, 4, 1, 5
1347, 2, 4, 2, 4
1348, 4, 3, 5, 5
1349, 3, 2, 4, 6
1350, 3, 1, 3, 3
1351, 4, 2, 4, 9
1352, 4, 2, 2, 5
1353, 1, 4, 1, 4
1354, 4, 3, 2, 4
1355, 1, 2, 5, 1
1356, 2, 3, 1, 6
1357, 3, 4, 2, 4
1358, 3, 4, 4, 1
1359, 2, 4, 2, 2
1360, 1, 4, 1, 6
1361, 3, 1, 2, 5
1362, 0, 2, 1, 4
1363, 4, 4, 2, 7
1364, 2, 4, 3, 8
1365, 2, 2, 0, 4
1366, 0, 3, 2, 6
1367, 3, 4, 6, 1
1368, 3, 0, 2, 2
1369, 1, 2, 2, 8
1370, 5, 2, 4, 2
1371, 2, 0, 3, 6
1372, 3, 2, 1, 12
1373, 5, 2, 3, 3
1374, 3, 3, 10, 3
1375, 2, 3, 5, 2
1376, 0, 1, 2, 6
1377, 4, 2, 1, 4
1378, 2, 3, 2, 5
1379, 1, 3, 0, 3
1380, 7, 3, 3, 2
1381, 7, 1, 4, 3
1382, 2, 4, 5, 4
1383, 3, 2, 2, 2
1384, 1, 2, 3, 2
1385, 1, 8, 4, 9
1386, 2, 2, 1, 9
1387, 4, 4, 8, 8
1388, 1, 2, 5, 3
1389, 2, 2, 1, 5
1390, 1, 5, 2, 7
1391, 3, 1, 3, 6
1392, 0, 3, 3, 5
1393, 4, 3, 1, 9
1394, 5, 5, 1, 2
1395, 3, 1, 0, 5
1396, 2, 2, 1, 2
1397, 2, 3, 1, 3
1398, 7, 3, 5, 5
1399, 4, 5, 1, 6
1400, 2, 4, 1, 2
1401, 2, 1, 4, 4
1402, 2, 4, 1, 4
1403, 2, 3, 6, 3
1404, 3, 3, 5, 4
1405, 3, 1, 1, 3
1406, 9, 3, 5, 5
1407, 2, 1, 5, 3
1408, 1, 3, 2, 6
1409, 2, 0, 3, 4
1410, 2, 2, 3, 5
1411, 4, 2, 5, 6
1412, 3, 0, 2, 2
1413, 2, 5, 3, 2
1414, 2, 0, 2, 9
1415, 2, 1, 4, 1
1416, 1, 2, 2, 3
1417, 3, 3, 0, 6
1418, 4, 1, 6, 5
1419, 5, 1, 1, 5
1420, 2, 2, 3, 8
1421, 1, 1, 2, 6
1422, 6, 3, 2, 3
1423, 4, 1, 1, 5
1424, 2, 4, 4, 3
1425, 2, 3, 6, 7
1426, 3, 1, 3, 5
1427, 0, 3, 1, 1
1428, 2, 2, 5, 5
1429, 2, 2, 3, 9
1430, 4, 4, 3, 1
1431, 3, 2, 3, 3
1432, 4, 1, 1, 5
1433, 5, 3, 2, 5
1434, 4, 3, 4, 2
1435, 2, 3, 3, 7
1436, 3, 3, 1, 3
1437, 0, 1, 5, 4
1438, 4, 1, 3, 6
1439, 2, 3, 2, 7
1440, 5, 5, 1, 3
1441, 1, 3, 3, 7
1442, 5, 2, 3, 1
1443, 3, 4, 0, 5
1444, 4, 3, 2, 4
1445, 5, 4, 4, 4
1446, 4, 6, 2, 4
1447, 3, 7, 3, 4
1448, 5, 2, 1, 7
1449, 5, 5, 0, 3
1450, 2, 6, 0, 3
1451, 3, 4, 1, 5
1452, 0, 2, 2, 5
1453, 4, 5, 4, 5
1454, 2, 2, 0, 3
1455, 2, 2, 2, 4
1456, 0, 4, 2, 1
1457, 6, 4, 3, 5
1458, 3, 5, 0, 2
1459, 1, 3, 2, 3
1460, 6, 0, 0, 5
1461, 5, 4, 3, 5
1462, 4, 7, 2, 3
1463, 2, 1, 6, 5
1464, 6, 1, 3, 7
1465, 0, 2, 1, 3
1466, 3, 5, 1, 8
1467, 4, 4, 5, 5
1468, 2, 4, 1, 8
1469, 2, 2, 1, 3
1470, 1, 1, 3, 5
1471, 5, 3, 1, 2
1472, 1, 2, 1, 5
1473, 1, 3, 2, 3
1474, 4, 5, 4, 4
1475, 3, 5, 3, 6
1476, 2, 3, 3, 5
1477, 3, 4, 3, 6
1478, 1, 1, 7, 4
1479, 1, 4, 3, 4
1480, 1, 0, 6, 6
1481, 5, 2, 3, 5
1482, 2, 7, 2, 7
1483, 3, 2, 4, 0
1484, 2, 3, 3, 1
1485, 1, 2, 4, 5
1486, 2, 4, 7, 4
1487, 6, 1, 3, 8
1488, 2, 2, 3, 2
1489, 3, 1, 3, 4
1490, 2, 1, 3, 8
1491, 3, 2, 2, 3
1492, 2, 2, 4, 2
1493, 4, 0, 0, 5
1494, 2, 2, 5, 5
1495, 4, 1, 5, 5
1496, 0, 3, 4, 6
1497, 2, 5, 2, 1
1498, 4, 3, 1, 5
1499, 3, 1, 1, 6
1500, 6, 2, 2, 3
1501, 2, 0, 2, 3
1502, 4, 1, 5, 5
1503, 6, 2, 2, 4
1504, 1, 2, 3, 1
1505, 4, 1, 3, 3
1506, 5, 2, 4, 2
1507, 0, 2, 7, 4
1508, 1, 2, 3, 5
1509, 5, 4, 1, 1
1510, 2, 4, 2, 9
1511, 3, 3, 1, 6
1512, 3, 1, 3, 8
1513, 5, 4, 3, 3
1514, 6, 2, 5, 7
1515, 0, 5, 5, 7
1516, 1, 2, 1, 3
1517, 2, 3, 4, 6
1518, 1, 5, 5, 6
1519, 3, 4, 2, 5
1520, 4, 4, 4, 7
1521, 4, 3, 7, 7
1522, 3, 2, 0, 4
1523, 2, 4, 3, 3
1524, 2, 3, 1, 6
1525, 5, 4, 5, 6
1526, 2, 5, 1, 7
1527, 2, 5, 4, 1
1528, 3, 5, 5, 2
1529, 4, 4, 1, 2
1530, 4, 5, 6, 2
1531, 3, 3, 4, 3
1532, 2, 2, 4, 3
1533, 1, 3, 5, 3
1534, 2, 1, 6, 7
1535, 2, 3, 4, 4
1536, 4, 3, 2, 2
1537, 3, 2, 3, 5
1538, 3, 3, 3, 4
1539, 3, 1, 4, 1
1540, 1, 2, 2, 6
1541, 4, 0, 0, 4
1542, 4, 3, 3, 11
1543, 4, 1, 4, 7
1544, 2, 0, 4, 5
1545, 2, 1, 2, 6
1546, 3, 0, 7, 3
1547, 2, 2, 2, 6
1548, 4, 3, 1, 7
1549, 3, 2, 0, 6
1550, 2, 1, 3, 6
1551, 6, 0, 1, 2
1552, 3, 7, 2, 1
1553, 2, 2, 4, 5
1554, 5, 1, 6, 10
1555, 1, 1, 4, 4
1556, 2, 3, 0, 6
1557, 1, 0, 3, 3
1558, 1, 1, 3, 5
1559, 3, 3, 1, 7
1560, 3, 2, 4, 4
1561, 5, 2, 4, 3
1562, 6, 5, 3, 6
1563, 1, 2, 3, 11
1564, 2, 1, 3, 7
1565, 0, 1, 4, 3
1566, 0, 0, 3, 0
1567, 2, 2, 5, 5
1568, 2, 1, 1, 3
1569, 0, 0, 1, 2
1570, 4, 5, 1, 6
1571, 1, 1, 0, 3
1572, 1, 9, 4, 2
1573, 4, 2, 2, 9
1574, 0, 2, 2, 8
1575, 4, 5, 2, 4
1576, 1, 3, 1, 3
1577, 0, 1, 0, 6
1578, 3, 5, 3, 6
1579, 1, 2, 2, 3
1580, 5, 1, 2, 5
1581, 1, 1, 2, 2
1582, 3, 2, 3, 6
1583, 4, 5, 3, 4
1584, 3, 1, 3, 8
1585, 3, 4, 3, 5
1586, 6, 1, 4, 3
1587, 1, 3, 2, 4
1588, 2, 3, 2, 2
1589, 1, 2, 4, 3
1590, 1, 0, 3, 3
1591, 3, 4, 3, 8
1592, 2, 1, 1, 4
1593, 3, 9, 2, 5
1594, 2, 1, 3, 2
1595, 2, 1, 1, 6
1596, 2, 3, 0, 11
1597, 2, 3, 1, 3
1598, 2, 1, 1, 2
1599, 2, 0, 4, 7
1600, 1, 0, 5, 5
1601, 1, 1, 0, 0
1602, 3, 0, 2, 3
1603, 4, 2, 1, 4
1604, 3, 2, 1, 6
1605, 1, 0, 1, 3
1606, 5, 3, 2, 4
1607, 0, 2, 2, 3
1608, 5, 2, 2, 7
1609, 1, 3, 3, 5
1610, 5, 3, 2, 6
1611, 4, 2, 2, 8
1612, 4, 3, 1, 5
1613, 3, 0, 1, 4
1614, 1, 0, 2, 3
1615, 4, 1, 2, 5
1616, 2, 3, 6, 5
1617, 5, 2, 4, 5
1618, 3, 2, 3, 9
1619, 2, 5, 2, 3
1620, 9, 2, 5, 3
1621, 2, 4, 2, 8
1622, 0, 2, 3, 4
1623, 2, 3, 1, 6
1624, 1, 3, 1, 3
1625, 1, 3, 2, 4
1626, 3, 1, 3, 7
1627, 4, 3, 3, 5
1628, 2, 2, 5, 4
1629, 4, 2, 4, 8
1630, 3, 1, 7, 6
1631, 6, 3, 5, 5
1632, 1, 4, 2, 3
1633, 5, 2, 0, 5
1634, 1, 4, 2, 4
1635, 4, 1, 1, 4
1636, 3, 3, 3, 1
1637, 2, 3, 4, 1
1638, 1, 2, 1, 4
1639, 1, 3, 2, 6
1640, 1, 1, 3, 5
1641, 2, 6, 0, 9
1642, 3, 3, 2, 8
1643, 2, 2, 1, 2
1644, 3, 4, 4, 1
1645, 1, 3, 3, 6
1646, 0, 3, 2, 8
1647, 1, 1, 4, 1
1648, 2, 1, 4, 3
1649, 3, 0, 5, 5
1650, 3, 1, 4, 6
1651, 0, 3, 1, 9
1652, 2, 4, 4, 3
1653, 0, 2, 1, 6
1654, 2, 7, 2, 3
1655, 2, 1, 2, 2
1656, 1, 3, 0, 8
1657, 2, 1, 1, 8
1658, 2, 1, 1, 10
1659, 0, 4, 1, 11
1660, 3, 2, 0, 4
1661, 2, 2, 2, 6
1662, 1, 3, 2, 8
1663, 2, 4, 2, 7
1664, 2, 3, 1, 3
1665, 3, 2, 2, 4
1666, 3, 2, 1, 2
1667, 4, 2, 2, 10
1668, 3, 6, 2, 8
1669, 3, 3, 1, 9
1670, 2, 3, 0, 4
1671, 5, 2, 5, 1
1672, 5, 2, 1, 4
1673, 4, 1, 3, 7
1674, 1, 2, 3, 9
1675, 4, 2, 3, 8
1676, 4, 0, 2, 9
1677, 3, 3, 1, 9
1678, 1, 2, 3, 13
1679, 0, 3, 2, 11
1680, 4, 1, 4, 15
1681, 2, 2, 2, 7
1682, 8, 1, 3, 14
1683, 0, 0, 2, 6
1684, 3, 5, 2, 11
1685, 0, 6, 2, 8
1686, 2, 2, 3, 9
1687, 5, 1, 0, 10
1688, 2, 2, 3, 9
1689, 1, 3, 3, 10
1690, 2, 3, 3, 12
1691, 3, 3, 1, 11
1692, 2, 4, 0, 13
1693, 0, 1, 1, 13
1694, 2, 2, 5, 10
1695, 0, 4, 5, 13
1696, 5, 2, 5, 11
1697, 2, 1, 2, 15
1698, 4, 2, 3, 11
1699, 2, 2, 1, 14
1700, 3, 2, 4, 12
1701, 3, 2, 0, 9
1702, 3, 0, 0, 8
1703, 1, 6, 3, 10
1704, 3, 1, 1, 12
1705, 2, 1, 2, 14
1706, 3, 2, 3, 15
1707, 2, 2, 2, 13
1708, 3, 0, 9, 14
1709, 6, 3, 1, 13
1710, 6, 2, 3, 12
1711, 2, 2, 3, 9
1712, 2, 3, 2, 16
1713, 2, 2, 1, 10
1714, 2, 2, 3, 14
1715, 1, 3, 3, 10
1716, 4, 1, 1, 18
1717, 3, 2, 0, 14
1718, 4, 2, 1, 13
1719, 3, 2, 3, 18
1720, 4, 3, 1, 12
1721, 0, 2, 3, 14
1722, 2, 1, 2, 19
1723, 2, 1, 1, 13
1724, 3, 4, 6, 15
1725, 4, 2, 2, 21
1726, 1, 2, 1, 19
1727, 8, 0, 0, 13
1728, 0, 4, 3, 17
1729, 3, 2, 2, 14
1730, 1, 1, 2, 21
1731, 2, 1, 3, 11
1732, 4, 2, 2, 21
1733, 1, 2, 1, 15
1734, 3, 1, 3, 12
1735, 0, 3, 2, 21
1736, 3, 4, 2, 27
1737, 2, 1, 2, 14
1738, 1, 4, 4, 27
1739, 4, 4, 2, 16
1740, 7, 3, 2, 13
1741, 1, 0, 2, 17
1742, 1, 3, 1, 28
1743, 2, 2, 0, 20
1744, 1, 1, 1, 24
1745, 7, 2, 3, 24
1746, 1, 4, 1, 14
1747, 1, 1, 2, 27
1748, 2, 2, 2, 21
1749, 2, 4, 0, 24
1750, 4, 1, 1, 18
1751, 4, 1, 1, 16
1752, 6, 1, 4, 36
1753, 1, 6, 1, 30
1754, 2, 3, 7, 20
1755, 4, 3, 2, 23
1756, 5, 4, 2, 28
1757, 3, 1, 5, 22
1758, 5, 6, 0, 32
1759, 1, 3, 4, 24
1760, 4, 2, 1, 28
1761, 2, 2, 0, 34
1762, 4, 3, 1, 17
1763, 8, 1, 6, 26
1764, 2, 3, 1, 26
1765, 1, 2, 2, 25
1766, 4, 5, 7, 30
1767, 0, 1, 1, 28
1768, 0, 2, 1, 31
1769, 4, 3, 2, 30
1770, 2, 0, 2, 33
1771, 2, 3, 2, 29
1772, 1, 1, 2, 21
1773, 2, 2, 1, 29
1774, 4, 4, 2, 38
1775, 2, 2, 3, 41
1776, 3, 0, 2, 32
1777, 3, 1, 3, 31
1778, 3, 2, 4, 33
1779, 2, 6, 3, 37
1780, 1, 1, 3, 38
1781, 4, 2, 4, 45
1782, 3, 1, 1, 30
1783, 3, 2, 2, 31
1784, 3, 1, 3, 33
1785, 3, 3, 0, 43
1786, 3, 2, 2, 44
1787, 5, 1, 1, 35
1788, 4, 3, 5, 36
1789, 4, 1, 4, 25
1790, 1, 1, 5, 40
1791, 2, 1, 0, 58
1792, 2, 0, 0, 41
1793, 2, 1, 2, 45
1794, 2, 1, 6, 43
1795, 3, 1, 2, 42
1796, 1, 4, 4, 38
1797, 4, 4, 1, 39
1798, 2, 5, 4, 48
1799, 3, 1, 1, 44
1800, 3, 2, 1, 43
1801, 4, 3, 1, 36
1802, 2, 3, 4, 53
1803, 4, 0, 2, 48
1804, 2, 3, 1, 43
1805, 3, 2, 3, 49
1806, 1, 4, 1, 50
1807, 4, 0, 0, 59
1808, 0, 3, 3, 53
1809, 1, 3, 3, 53
1810, 2, 2, 2, 39
1811, 3, 1, 2, 38
1812, 1, 3, 4, 54
1813, 1, 0, 0, 63
1814, 1, 3, 4, 64
1815, 1, 4, 1, 52
1816, 2, 7, 2, 52
1817, 4, 0, 4, 48
1818, 5, 2, 0, 60
1819, 5, 4, 3, 56
1820, 2, 1, 2, 58
1821, 5, 3, 1, 48
1822, 2, 2, 3, 55
1823, 4, 2, 0, 54
1824, 1, 3, 0, 63
1825, 3, 2, 5, 75
1826, 1, 2, 4, 59
1827, 4, 1, 3, 61
1828, 2, 2, 2, 58
1829, 2, 3, 2, 71
1830, 3, 2, 2, 60
1831, 1, 2, 5, 61
1832, 3, 2, 3, 67
1833, 2, 0, 4, 54
1834, 1, 3, 1, 71
1835, 2, 2, 1, 76
1836, 2, 1, 3, 69
1837, 2, 3, 3, 61
1838, 0, 3, 2, 62
1839, 2, 3, 2, 70
1840, 6, 2, 0, 85
1841, 5, 2, 2, 76
1842, 1, 5, 0, 69
1843, 3, 3, 0, 76
1844, 1, 2, 1, 63
1845, 1, 3, 2, 76
1846, 3, 5, 2, 70
1847, 1, 1, 1, 82
1848, 3, 4, 2, 76
1849, 2, 2, 3, 70
1850, 4, 2, 2, 86
1851, 1, 3, 1, 87
1852, 1, 2, 1, 65
1853, 4, 3, 2, 73
1854, 5, 6, 1, 83
1855, 0, 2, 4, 90
1856, 3, 1, 0, 77
1857, 1, 2, 4, 90
1858, 1, 0, 2, 73
1859, 3, 1, 2, 68
1860, 2, 0, 1, 81
1861, 0, 3, 2, 92
1862, 1, 2, 3, 71
1863, 2, 1, 4, 81
1864, 4, 2, 0, 96
1865, 3, 1, 1, 78
1866, 3, 2, 0, 67
1867, 0, 0, 3, 85
1868, 1, 3, 2, 80
1869, 1, 1, 3, 89
1870, 3, 2, 0, 82
1871, 1, 1, 2, 100
1872, 8, 0, 2, 79
